step,phase,gpu_util,cpu_util,gpu_mem_gb,cpu_mem_gb,ram_gb,io_read_gb,io_write_gb
117,optimizer,70,0.0,1.781334016,4.770717696,16.373112832,0.466006016,0.0
118,forward,70,215.5,1.781334016,4.769501184,16.372596736,0.469856256,0.0
118,backward,70,107.2,1.781334016,4.769501184,16.372596736,0.469856256,0.0
118,optimizer,70,0.0,1.781334016,4.769746944,16.372596736,0.469880832,0.0
119,forward,70,199.0,1.781334016,4.769906688,16.372596736,0.473714688,0.0
119,backward,79,80.8,1.781334016,4.769906688,16.372596736,0.473714688,0.0
119,optimizer,79,0.0,1.781334016,4.769906688,16.372596736,0.473776128,0.0
120,forward,79,222.7,1.781334016,4.769329152,16.372596736,0.47763456,0.0
120,backward,79,107.9,1.781334016,4.769329152,16.372822016,0.47763456,0.0
120,optimizer,79,0.0,1.781334016,4.769329152,16.372822016,0.477687808,0.0
121,forward,79,175.7,1.781334016,4.770807808,16.37230592,0.481513472,0.0
121,backward,79,108.2,1.781334016,4.770807808,16.37230592,0.481513472,0.0
121,optimizer,79,0.0,1.781334016,4.770807808,16.37230592,0.481562624,0.0
122,forward,79,182.8,1.781334016,4.769693696,16.37230592,0.485433344,0.0
122,backward,77,108.3,1.781334016,4.769693696,16.3725312,0.485433344,0.0
122,optimizer,77,0.0,1.781334016,4.769701888,16.3725312,0.485482496,0.0
123,forward,77,201.4,1.781334016,4.770271232,16.372273152,0.489316352,0.0
123,backward,77,108.0,1.781334016,4.770271232,16.3725312,0.489316352,0.0
123,optimizer,77,0.0,1.781334016,4.770271232,16.3725312,0.489316352,0.0
124,forward,77,215.3,1.781334016,4.7689728,16.3725312,0.49319936,0.0
124,backward,77,109.0,1.781334016,4.7689728,16.3725312,0.49319936,0.0
124,optimizer,77,0.0,1.781334016,4.7689728,16.3725312,0.49319936,0.0
125,forward,77,169.3,1.781334016,4.769447936,16.372273152,0.4970496,0.0
125,backward,72,80.8,1.781334016,4.769447936,16.372498432,0.497074176,0.0
125,optimizer,72,544.3,1.781334016,4.769447936,16.372498432,0.497074176,0.0
126,forward,72,192.5,1.781334016,4.769742848,16.372498432,0.500977664,0.0
126,backward,72,80.9,1.781334016,4.769742848,16.372432896,0.500977664,0.0
126,optimizer,72,549.3,1.781334016,4.769742848,16.372432896,0.500977664,0.0
127,forward,72,184.8,1.781334016,4.770291712,16.372432896,0.50481152,0.0
127,backward,72,80.3,1.781334016,4.770291712,16.372432896,0.50481152,0.0
127,optimizer,72,545.6,1.781334016,4.770291712,16.372432896,0.50481152,0.0
128,forward,73,163.1,1.781334016,4.770234368,16.3719168,0.508678144,0.0
128,backward,73,108.3,1.781334016,4.770234368,16.3719168,0.508678144,0.0
128,optimizer,73,0.0,1.781334016,4.770234368,16.3719168,0.508678144,0.0
129,forward,73,243.2,1.781334016,4.768006144,16.3719168,0.51253248,0.0
129,backward,73,107.0,1.781334016,4.768006144,16.371658752,0.51253248,0.0
129,optimizer,73,0.0,1.781334016,4.768006144,16.371658752,0.51253248,0.0
130,forward,73,175.1,1.781334016,4.769357824,16.371658752,0.51636224,0.0
130,backward,73,108.5,1.781334016,4.769357824,16.371658752,0.51636224,0.0
130,optimizer,73,0.0,1.781334016,4.769357824,16.371658752,0.516407296,0.0
131,forward,74,191.9,1.781334016,4.769050624,16.371658752,0.520261632,0.0
131,backward,74,107.2,1.781334016,4.769050624,16.371658752,0.520261632,0.0
131,optimizer,74,0.0,1.781334016,4.769050624,16.371658752,0.520318976,0.0
132,forward,74,193.2,1.781334016,4.76944384,16.371658752,0.524156928,0.0
132,backward,74,108.6,1.781334016,4.76944384,16.371658752,0.524156928,0.0
132,optimizer,74,0.0,1.781334016,4.76944384,16.371658752,0.524197888,0.0
133,forward,74,192.1,1.781334016,4.768395264,16.371658752,0.528052224,0.0
133,backward,72,105.1,1.781334016,4.768395264,16.371658752,0.528052224,0.0
133,optimizer,72,0.0,1.781334016,4.768395264,16.371658752,0.528052224,0.0
134,forward,72,197.8,1.781334016,4.768034816,16.371658752,0.531881984,0.0
134,backward,72,81.0,1.781334016,4.768034816,16.371658752,0.531881984,0.0
134,optimizer,72,428.7,1.781334016,4.768034816,16.371658752,0.531922944,0.0
135,forward,72,153.6,1.781334016,4.769394688,16.371658752,0.53579776,0.0
135,backward,72,107.7,1.781334016,4.769394688,16.371658752,0.53579776,0.0
135,optimizer,72,0.0,1.781334016,4.769394688,16.371658752,0.53579776,0.0
136,forward,72,209.1,1.781334016,4.769562624,16.371658752,0.53966848,0.0
136,backward,79,107.5,1.781334016,4.769562624,16.371658752,0.53966848,0.0
136,optimizer,79,0.0,1.781334016,4.769562624,16.371658752,0.53966848,0.0
137,forward,79,240.1,1.781334016,4.769247232,16.371658752,0.543502336,0.0
137,backward,79,81.5,1.781334016,4.769247232,16.371625984,0.543502336,0.0
137,optimizer,79,0.0,1.781334016,4.769247232,16.371625984,0.543535104,0.0
138,forward,79,216.6,1.781334016,4.768284672,16.371625984,0.547385344,0.0
138,backward,79,105.6,1.781334016,4.768284672,16.371625984,0.547385344,0.0
138,optimizer,79,0.0,1.781334016,4.768284672,16.371625984,0.547385344,0.0
139,forward,79,189.7,1.781334016,4.769161216,16.371625984,0.55128064,0.0
139,backward,73,81.1,1.781334016,4.769161216,16.371625984,0.55128064,0.0
139,optimizer,73,552.4,1.781334016,4.769161216,16.371625984,0.55128064,0.0
140,forward,73,186.0,1.781334016,4.769202176,16.371625984,0.555126784,0.0
140,backward,73,107.4,1.781334016,4.769202176,16.371625984,0.555126784,0.0
140,optimizer,73,0.0,1.781334016,4.769202176,16.371625984,0.555159552,0.0
141,forward,73,225.0,1.781334016,4.767895552,16.371625984,0.558985216,0.0
141,backward,73,81.2,1.781334016,4.767895552,16.371593216,0.558985216,0.0
141,optimizer,73,0.0,1.781334016,4.767895552,16.371593216,0.558985216,0.0
142,forward,72,180.4,1.781334016,4.767735808,16.371593216,0.562900992,0.0
142,backward,72,81.6,1.781334016,4.767735808,16.371851264,0.562900992,0.0
142,optimizer,72,548.3,1.781334016,4.767735808,16.371851264,0.562900992,0.0
143,forward,72,199.5,1.781334016,4.768903168,16.371851264,0.56672256,0.0
143,backward,72,80.4,1.781334016,4.768903168,16.372211712,0.56672256,0.0
143,optimizer,72,545.4,1.781334016,4.768903168,16.372211712,0.56672256,0.0
144,forward,72,190.9,1.781334016,4.768894976,16.372211712,0.570609664,0.0
144,backward,72,108.5,1.781334016,4.768894976,16.37246976,0.570609664,0.0
144,optimizer,72,0.0,1.781334016,4.768894976,16.37246976,0.570609664,0.0
145,forward,73,219.4,1.781334016,4.768714752,16.37246976,0.574439424,0.0
145,backward,73,106.2,1.781334016,4.768714752,16.372727808,0.574439424,0.0
145,optimizer,73,0.0,1.781334016,4.768714752,16.372727808,0.574439424,0.0
146,forward,73,206.4,1.781334016,4.768944128,16.372985856,0.578338816,0.0
146,backward,73,81.4,1.781334016,4.768944128,16.372985856,0.578338816,0.0
146,optimizer,73,0.0,1.781334016,4.768944128,16.372985856,0.578338816,0.0
147,forward,73,244.2,1.781334016,4.767973376,16.372985856,0.58216448,0.0
147,backward,73,78.3,1.781334016,4.767973376,16.372985856,0.58216448,0.0
147,optimizer,73,539.1,1.781334016,4.767973376,16.372985856,0.58216448,0.0
148,forward,71,184.8,1.781334016,4.768272384,16.372985856,0.585998336,0.0
148,backward,71,79.9,1.781334016,4.768272384,16.372985856,0.585998336,0.0
148,optimizer,71,437.5,1.781334016,4.768272384,16.372985856,0.586022912,0.0
149,forward,71,205.8,1.781334016,4.768251904,16.372985856,0.5899264,0.0
149,backward,71,107.7,1.781334016,4.768251904,16.372985856,0.5899264,0.0
149,optimizer,71,0.0,1.781334016,4.768251904,16.372985856,0.589934592,0.0
150,forward,71,189.3,1.781334016,4.768854016,16.372985856,0.593793024,0.0
150,backward,79,105.4,1.781334016,4.768854016,16.372985856,0.593793024,0.0
150,optimizer,79,0.0,1.781334016,4.768854016,16.372985856,0.593793024,0.0
151,forward,79,207.9,1.781334016,4.767916032,16.372985856,0.5976064,0.0
151,backward,79,80.0,1.781334016,4.767916032,16.372985856,0.5976064,0.0
151,optimizer,79,551.1,1.781334016,4.767916032,16.372985856,0.5976064,0.0
152,forward,79,192.4,1.781334016,4.768526336,16.372985856,0.601444352,0.0
152,backward,79,80.9,1.781334016,4.768526336,16.372985856,0.601444352,0.0
152,optimizer,79,453.8,1.781334016,4.768526336,16.372985856,0.601485312,0.0
153,forward,79,215.0,1.781334016,4.7674368,16.372985856,0.605376512,0.0
153,backward,72,79.5,1.781334016,4.7674368,16.372953088,0.605376512,0.0
153,optimizer,72,0.0,1.781334016,4.7674368,16.372953088,0.605401088,0.0
154,forward,72,206.9,1.781334016,4.768305152,16.372953088,0.609222656,0.0
154,backward,72,81.1,1.781334016,4.768305152,16.372953088,0.609222656,0.0
154,optimizer,72,0.0,1.781334016,4.768305152,16.372953088,0.609255424,0.0
155,forward,72,189.0,1.781334016,4.768628736,16.372953088,0.613138432,0.0
155,backward,72,134.3,1.781334016,4.768628736,16.37292032,0.613138432,0.0
155,optimizer,72,0.0,1.781334016,4.768628736,16.37292032,0.613167104,0.0
156,forward,73,216.4,1.781334016,4.767326208,16.37292032,0.616996864,0.0
156,backward,73,80.9,1.781334016,4.767326208,16.37292032,0.616996864,0.0
156,optimizer,73,0.0,1.781334016,4.767326208,16.37292032,0.617050112,0.0
157,forward,73,199.8,1.781334016,4.768083968,16.37292032,0.620888064,0.0
157,backward,73,105.3,1.781334016,4.768083968,16.37292032,0.620888064,0.0
157,optimizer,73,0.0,1.781334016,4.768083968,16.37292032,0.620916736,0.0
158,forward,73,217.9,1.781334016,4.767842304,16.37292032,0.62476288,0.0
158,backward,73,80.3,1.781334016,4.767842304,16.372662272,0.62476288,0.0
158,optimizer,73,0.0,1.781334016,4.768079872,16.372662272,0.62476288,0.0
159,forward,73,189.7,1.781334016,4.766707712,16.372662272,0.628609024,0.0
159,backward,73,107.2,1.781334016,4.766707712,16.372662272,0.628609024,0.0
159,optimizer,73,0.0,1.781334016,4.766941184,16.372662272,0.628609024,0.0
160,forward,73,168.1,1.781334016,4.767821824,16.372662272,0.632451072,0.0
160,backward,73,107.8,1.781334016,4.767821824,16.372662272,0.632451072,0.0
160,optimizer,73,0.0,1.781334016,4.767821824,16.372662272,0.632451072,0.0
161,forward,73,217.4,1.781334016,4.766773248,16.372662272,0.6363136,0.0
161,backward,73,80.9,1.781334016,4.766773248,16.372662272,0.6363136,0.0
161,optimizer,73,433.0,1.781334016,4.766773248,16.372662272,0.63635456,0.0
162,forward,75,164.7,1.781334016,4.766629888,16.372662272,0.640180224,0.0
162,backward,75,134.8,1.781334016,4.766629888,16.372662272,0.640180224,0.0
162,optimizer,75,0.0,1.781334016,4.766629888,16.372662272,0.640180224,0.0
163,forward,75,196.9,1.781334016,4.76747776,16.372662272,0.644005888,0.0
163,backward,75,107.7,1.781334016,4.76747776,16.372662272,0.644005888,0.0
163,optimizer,75,0.0,1.781334016,4.76747776,16.372662272,0.644005888,0.0
164,forward,75,192.7,1.781334016,4.7670272,16.37285888,0.64786432,0.0
164,backward,79,80.1,1.781334016,4.7670272,16.37285888,0.64786432,0.0
164,optimizer,79,0.0,1.781334016,4.7670272,16.37285888,0.64786432,0.0
165,forward,79,185.7,1.781334016,4.76700672,16.37285888,0.651812864,0.0
165,backward,79,108.4,1.781334016,4.76700672,16.372826112,0.651812864,0.0
165,optimizer,79,550.1,1.781334016,4.76700672,16.372826112,0.651812864,0.0
166,forward,79,193.2,1.781334016,4.766998528,16.372826112,0.655671296,0.0
166,backward,79,106.0,1.781334016,4.766998528,16.372826112,0.655671296,0.0
166,optimizer,79,0.0,1.781334016,4.766998528,16.372826112,0.655671296,0.0
167,forward,79,211.8,1.781334016,4.76684288,16.372826112,0.659525632,0.0
167,backward,74,80.9,1.781334016,4.76684288,16.37308416,0.659525632,0.0
167,optimizer,74,446.2,1.781334016,4.76684288,16.37308416,0.659550208,0.0
168,forward,74,190.4,1.781334016,4.76731392,16.37308416,0.663384064,0.0
168,backward,74,79.3,1.781334016,4.76731392,16.373051392,0.663384064,0.0
168,optimizer,74,545.8,1.781334016,4.76731392,16.373051392,0.663384064,0.0
169,forward,74,188.1,1.781334016,4.766060544,16.373047296,0.667213824,0.0
169,backward,74,107.0,1.781334016,4.766060544,16.373047296,0.667213824,0.0
169,optimizer,74,0.0,1.781334016,4.766060544,16.373047296,0.667213824,0.0
170,forward,74,198.5,1.781334016,4.766183424,16.373047296,0.67106816,0.0
170,backward,72,107.1,1.781334016,4.766183424,16.373243904,0.67106816,0.0
170,optimizer,72,0.0,1.781334016,4.766183424,16.373243904,0.67106816,0.0
171,forward,72,221.7,1.781334016,4.765835264,16.372985856,0.6749184,0.0
171,backward,72,80.6,1.781334016,4.765835264,16.372953088,0.6749184,0.0
171,optimizer,72,0.0,1.781334016,4.765835264,16.372953088,0.674942976,0.0
172,forward,72,170.3,1.781334016,4.766531584,16.372436992,0.678776832,0.0
172,backward,72,107.3,1.781334016,4.766531584,16.372436992,0.678776832,0.0
172,optimizer,72,0.0,1.781334016,4.766531584,16.372436992,0.6788096,0.0
173,forward,74,219.0,1.781334016,4.766339072,16.372436992,0.682668032,0.0
173,backward,74,79.8,1.781334016,4.766339072,16.372436992,0.682668032,0.0
173,optimizer,74,437.1,1.781334016,4.766339072,16.372436992,0.682688512,0.0
174,forward,74,161.6,1.781334016,4.766859264,16.372953088,0.686534656,0.0
174,backward,74,108.3,1.781334016,4.766859264,16.372953088,0.686534656,0.0
174,optimizer,74,0.0,1.781334016,4.766859264,16.372953088,0.686534656,0.0
175,forward,74,210.9,1.781334016,4.766253056,16.372953088,0.690384896,0.0
175,backward,74,105.5,1.781334016,4.766253056,16.372953088,0.690384896,0.0
175,optimizer,74,0.0,1.781334016,4.766253056,16.372953088,0.690434048,0.0
176,forward,72,194.7,1.781334016,4.766302208,16.372953088,0.694259712,0.0
176,backward,72,107.8,1.781334016,4.766302208,16.372953088,0.694259712,0.0
176,optimizer,72,0.0,1.781334016,4.766302208,16.372953088,0.694300672,0.0
177,forward,72,191.6,1.781334016,4.766609408,16.372953088,0.6981632,0.0
177,backward,72,105.5,1.781334016,4.766609408,16.372953088,0.6981632,0.0
177,optimizer,72,0.0,1.781334016,4.766609408,16.372953088,0.698195968,0.0
178,forward,72,216.5,1.781334016,4.76475392,16.37292032,0.702042112,0.0
178,backward,78,106.2,1.781334016,4.76475392,16.37292032,0.702042112,0.0
178,optimizer,78,0.0,1.781334016,4.76475392,16.37292032,0.702042112,0.0
179,forward,78,228.8,1.781334016,4.764954624,16.37292032,0.705900544,0.0
179,backward,78,81.0,1.781334016,4.764954624,16.37292032,0.705900544,0.0
179,optimizer,78,0.0,1.781334016,4.764954624,16.37292032,0.705900544,0.0
180,forward,78,160.6,1.781334016,4.76598272,16.37292032,0.709730304,0.0
180,backward,78,104.9,1.781334016,4.76598272,16.37292032,0.709730304,0.0
180,optimizer,78,0.0,1.781334016,4.76598272,16.37292032,0.709730304,0.0
181,forward,78,184.7,1.781334016,4.765216768,16.37292032,0.713633792,0.0
181,backward,74,107.3,1.781334016,4.765216768,16.37292032,0.713633792,0.0
181,optimizer,74,0.0,1.781334016,4.765216768,16.37292032,0.713633792,0.0
182,forward,74,229.3,1.781334016,4.765294592,16.37292032,0.717459456,0.0
182,backward,74,79.7,1.781334016,4.765294592,16.373116928,0.717459456,0.0
182,optimizer,74,545.6,1.781334016,4.765294592,16.373116928,0.717459456,0.0
183,forward,74,160.4,1.781334016,4.766306304,16.373116928,0.721313792,0.0
183,backward,74,107.1,1.781334016,4.766306304,16.373116928,0.721313792,0.0
183,optimizer,74,435.7,1.781334016,4.766306304,16.373116928,0.721342464,0.0
184,forward,74,187.2,1.781334016,4.765773824,16.373116928,0.725172224,0.0
184,backward,73,80.8,1.781334016,4.765773824,16.37308416,0.725172224,0.0
184,optimizer,73,550.7,1.781334016,4.765773824,16.37308416,0.725172224,0.0
185,forward,73,158.8,1.781334016,4.765683712,16.37308416,0.729063424,0.0
185,backward,73,107.1,1.781334016,4.765683712,16.37308416,0.729063424,0.0
185,optimizer,73,0.0,1.781334016,4.765683712,16.37308416,0.729063424,0.0
186,forward,73,222.1,1.781334016,4.765519872,16.37308416,0.73291776,0.0
186,backward,73,81.2,1.781334016,4.765519872,16.37308416,0.73291776,0.0
186,optimizer,73,0.0,1.781334016,4.765519872,16.37308416,0.73291776,0.0
187,forward,73,220.2,1.781334016,4.76553216,16.37308416,0.736743424,0.0
187,backward,73,105.8,1.781334016,4.76553216,16.37308416,0.736743424,0.0
187,optimizer,73,0.0,1.781334016,4.76553216,16.37308416,0.736743424,0.0
188,forward,73,172.2,1.781334016,4.764581888,16.37308416,0.74061824,0.0
188,backward,73,107.6,1.781334016,4.764581888,16.373051392,0.74061824,0.0
188,optimizer,73,0.0,1.781334016,4.764581888,16.373051392,0.740630528,0.0
189,forward,73,198.2,1.781334016,4.764540928,16.373051392,0.744443904,0.0
189,backward,73,106.4,1.781334016,4.764540928,16.373051392,0.744443904,0.0
189,optimizer,73,0.0,1.781334016,4.764741632,16.373051392,0.744456192,0.0
190,forward,72,164.5,1.781334016,4.764848128,16.373051392,0.748326912,0.0
190,backward,72,106.9,1.781334016,4.764848128,16.373051392,0.748326912,0.0
190,optimizer,72,0.0,1.781334016,4.764848128,16.373051392,0.748326912,0.0
191,forward,72,196.1,1.781334016,4.765741056,16.373051392,0.752164864,0.0
191,backward,72,133.1,1.781334016,4.765741056,16.373051392,0.752164864,0.0
191,optimizer,72,0.0,1.781334016,4.765741056,16.373051392,0.752164864,0.0
192,forward,80,232.6,1.781334016,4.765704192,16.373018624,0.756011008,0.0
192,backward,80,110.0,1.781334016,4.765704192,16.372760576,0.756011008,0.0
192,optimizer,80,0.0,1.781334016,4.765704192,16.372760576,0.756011008,0.0
193,forward,80,183.1,1.781334016,4.764901376,16.372760576,0.759902208,0.0
193,backward,80,106.8,1.781334016,4.764901376,16.372502528,0.759902208,0.0
193,optimizer,80,0.0,1.781334016,4.764901376,16.372502528,0.759902208,0.0
194,forward,80,197.0,1.781334016,4.764672,16.372502528,0.763707392,0.0
194,backward,80,107.0,1.781334016,4.764672,16.372502528,0.763707392,0.0
194,optimizer,80,0.0,1.781334016,4.764672,16.372502528,0.763707392,0.0
195,forward,56,192.0,1.781334016,4.765212672,16.371986432,0.76754944,0.0
195,backward,56,107.7,1.781334016,4.765212672,16.371986432,0.76754944,0.0
195,optimizer,56,0.0,1.781334016,4.765433856,16.371986432,0.767594496,0.0
196,forward,56,214.5,1.781334016,4.764352512,16.371986432,0.77144064,0.0
196,backward,56,106.6,1.781334016,4.764352512,16.371728384,0.77144064,0.0
196,optimizer,56,0.0,1.781334016,4.764352512,16.371728384,0.771469312,0.0
197,forward,56,212.1,1.781334016,4.764471296,16.371728384,0.775335936,0.0
197,backward,56,80.9,1.781334016,4.764471296,16.371728384,0.775335936,0.0
197,optimizer,56,0.0,1.781334016,4.764471296,16.371728384,0.775348224,0.0
198,forward,75,171.0,1.781334016,4.764680192,16.371728384,0.779206656,0.0
198,backward,75,107.4,1.781334016,4.764680192,16.371986432,0.779206656,0.0
198,optimizer,75,544.2,1.781334016,4.764680192,16.371986432,0.779206656,0.0
199,forward,75,189.8,1.781334016,4.764471296,16.371953664,0.78301184,0.0
199,backward,75,106.7,1.781334016,4.764471296,16.371695616,0.78301184,0.0
199,optimizer,75,0.0,1.781334016,4.764471296,16.371695616,0.78301184,0.0
200,forward,75,185.7,1.781334016,4.764741632,16.371695616,0.786837504,0.0
200,backward,75,108.4,1.781334016,4.764741632,16.371892224,0.786837504,0.0
200,optimizer,75,0.0,1.781334016,4.764741632,16.371892224,0.786837504,0.0
201,forward,75,183.3,1.781334016,4.764762112,16.37240832,0.790700032,0.0
201,backward,75,105.9,1.781334016,4.764762112,16.37240832,0.790700032,0.0
201,optimizer,75,0.0,1.781334016,4.764762112,16.37240832,0.790700032,0.0
202,forward,75,194.3,1.781334016,4.764307456,16.37240832,0.79454208,0.0
202,backward,75,107.7,1.781334016,4.764307456,16.3726336,0.79454208,0.0
202,optimizer,75,0.0,1.781334016,4.76454912,16.3726336,0.794574848,0.0
203,forward,75,163.4,1.781334016,4.765401088,16.373149696,0.798408704,0.0
